Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001220051,-,-,951,921,-,-,-,877,948,-
1001220060,626,-,-,907,-,359,474,-,1077,-
1001220070,-,204,-,-,-,-,463,-,634,-
1001220078,696,434,929,1225,-,-,-,-,684,-
1001220085,701,-,-,841,-,-,-,944,1002,-
1001220089,-,-,-,-,-,-,-,-,527,-
1001220096,326,-,-,512,-,-,-,853,833,-
1001220097,-,202,-,727,-,388,409,-,-,-
1001220103,-,445,1802,1377,-,405,-,-,1024,-
1001220119,-,-,-,-,-,299,-,-,686,-
1001220147,-,-,-,1034,-,625,389,-,622,-
1001220154,-,-,-,1201,-,-,789,-,740,-
1001220243,-,-,-,946,-,-,-,767,875,-
1001220254,-,-,-,949,-,497,-,-,509,-
1001220266,636,-,-,-,-,-,-,-,900,-
1001220272,637,-,-,573,-,273,-,-,597,-
1001220279,554,-,-,824,-,-,-,-,605,-
1001230109,-,418,-,752,-,-,383,-,881,-
1001230120,-,-,978,1021,-,-,-,-,1161,-
1001230127,-,-,-,846,-,-,419,712,669,-
1001230133,502,473,-,955,-,-,-,1077,729,-
1001230139,-,-,-,434,-,612,363,-,1087,-
1001230142,-,514,980,-,-,683,-,-,775,-
1001230143,-,-,-,1068,-,344,-,-,1057,-
1001230150,495,-,-,914,-,518,-,-,1177,-
1001230153,-,-,-,-,-,-,-,-,888,-
1001230162,565,-,889,-,-,-,473,1005,717,-
1001230164,-,361,-,812,-,-,-,874,1586,-
1001230170,-,-,1014,-,-,1259,-,-,1632,-
1001230182,-,-,-,893,-,-,-,-,705,-
1001230193,-,-,-,-,-,-,449,-,941,-
1001230213,-,449,591,724,-,-,-,-,555,-
1001230233,735,395,-,1068,-,659,-,-,1083,-
1001230235,-,-,-,765,-,-,-,-,596,-
1001230243,-,-,-,984,-,295,-,-,875,-
1001230254,-,410,-,965,-,652,-,-,622,-
1001230270,-,-,-,-,-,-,-,-,1003,-
1001240023,-,-,-,564,-,691,515,-,-,-
1001240036,-,-,-,-,-,-,-,1003,799,-
1001240046,-,-,-,504,-,235,460,675,492,-
1001240051,609,1205,811,1049,-,-,-,-,1057,-
1001240055,-,413,1039,1509,-,-,-,-,727,-
1001240075,-,-,-,1106,-,-,-,706,2981,-
1001240079,-,504,1064,1461,-,379,117,-,694,-
1001240084,-,435,592,622,-,-,438,-,956,-
1001240089,-,-,-,628,-,608,-,-,682,168
1001240099,409,523,-,1105,-,-,-,-,654,-
1001240109,-,-,-,474,-,636,452,-,790,-
1001240111,-,947,-,1033,-,-,-,-,587,-
1001240119,-,472,-,-,-,-,-,-,799,-
1001240127,220,-,-,973,-,-,-,-,651,-
1001240128,-,876,954,-,-,-,445,-,917,-
1001240130,796,-,-,756,-,-,446,-,910,-
1001240135,-,409,-,635,-,439,-,-,730,-
1001240141,571,448,-,-,-,-,-,-,1002,-
1001240144,509,388,-,493,1,-,-,-,1195,-
1001240145,-,-,-,-,-,408,-,-,438,-
1001240148,-,-,-,1397,-,-,460,1435,1238,-
1001240153,-,479,-,1015,-,-,-,-,1299,-
1001240165,-,-,-,921,-,-,447,-,1004,-
1001240173,508,-,-,1134,-,-,-,-,988,-
1001250008,-,939,-,812,-,-,421,-,657,-
1001250027,-,-,-,947,-,-,452,-,1039,-
1001250040,574,-,-,836,-,-,451,1114,1146,-
1001250054,-,346,-,628,-,-,1118,-,822,-
1001250067,-,-,-,-,-,638,-,-,692,-
1001250069,-,456,831,760,-,-,-,-,936,-
1001250075,677,-,-,915,-,-,412,-,877,-
1001250085,-,455,-,1139,-,287,917,-,1071,-
1001250093,319,409,-,782,-,-,1578,-,1434,-
1001250101,-,-,-,567,-,-,-,-,837,-
1001250106,-,-,-,806,-,-,-,590,714,-
1001250171,-,-,-,908,-,-,462,1047,-,-
1001250173,623,-,-,717,-,-,466,-,906,-
1001250177,-,449,648,1239,-,-,-,844,-,-
1001250185,575,-,-,822,-,-,1543,1079,-,-
1001250193,-,396,-,504,-,357,-,-,521,-
1001250200,-,-,784,-,-,-,476,1233,1400,-
1001260017,-,-,-,-,-,-,-,-,502,-
1001260018,-,1203,-,718,-,-,346,-,948,-
1001260029,549,396,-,1126,-,426,-,-,652,-
1001260036,-,-,-,1543,-,207,-,-,1279,-
1001260045,-,-,835,1076,-,-,522,904,1199,-
1001260059,-,-,-,-,-,302,284,329,485,-
1001260071,-,1594,-,-,-,-,475,-,1359,-
1001260073,-,-,-,657,-,-,410,-,927,-
1001260081,-,-,-,541,-,-,-,-,946,-
1001260089,-,1013,-,1084,-,358,-,-,1291,-
1001260103,-,-,-,-,-,-,449,-,823,-
1001260104,-,-,-,892,-,-,-,-,609,-
1001260105,-,-,523,643,-,306,-,-,683,254
1001260117,-,-,-,721,-,-,-,-,502,-
1001260129,-,-,-,969,-,-,-,-,571,-
1001260130,-,-,-,721,-,-,-,-,522,-
1001270018,-,-,-,731,-,-,439,-,489,-
1001270021,544,-,-,778,-,-,443,-,392,-
1001270027,-,-,-,686,-,592,-,838,730,-
1001270044,-,-,-,952,-,-,-,1131,669,-
1001270047,-,-,1489,1271,-,-,-,-,600,-
1001270048,-,-,1373,-,-,-,-,-,1003,-
1001270049,305,-,-,1084,-,-,1228,-,-,-
1001270050,-,-,1282,1088,-,423,1210,-,942,-
1001280047,-,-,-,697,-,1118,-,-,625,-
1001280054,-,331,-,-,-,-,-,-,441,-
1001280062,-,346,-,669,-,305,-,-,937,-
1001280071,-,346,-,645,-,-,-,631,1176,158
1001280081,-,449,-,1271,-,474,-,-,1454,-
1001280089,-,408,-,625,-,-,-,-,589,-
1001280102,315,970,-,567,-,-,724,-,625,-
1001280109,-,1175,-,594,-,502,-,-,1005,-
1001290006,631,411,-,646,-,-,1242,-,757,-
1001290011,-,-,-,616,-,-,433,-,897,-
1001290018,-,1045,-,832,-,-,-,-,933,-
1001290026,-,1251,-,1232,-,-,476,-,1441,-
1001290040,-,-,736,1046,144,-,-,-,776,-
1001290055,-,-,-,972,-,-,-,-,1267,-
1001290058,1137,-,-,652,-,-,-,-,1020,-
1001290063,-,-,-,804,-,-,492,-,609,-
1001290080,-,-,-,667,-,1580,362,456,953,-
1001290081,-,321,-,783,-,1268,-,-,1004,-
1001290082,655,-,-,1088,-,-,352,-,720,-
1001290083,667,-,-,1494,-,1552,1493,-,1306,-
1001290084,-,-,-,1311,-,1463,412,-,1063,59
1001300011,-,442,-,602,-,699,-,-,1396,-
1001300015,-,-,-,700,-,1368,452,-,641,-
1001300016,-,-,526,-,-,936,470,-,813,-
1001300036,-,451,-,846,-,-,-,-,1024,1
1001310008,1384,-,-,979,-,318,434,-,899,-
1001310014,1701,460,1239,955,238,-,-,-,886,-
1001310015,488,-,891,839,-,-,439,-,1296,257
1001310016,754,-,-,1129,-,2474,384,-,1963,-
1001310017,-,-,-,617,-,-,211,-,-,-
1001310029,-,-,-,601,-,-,275,-,501,-
1001310030,1064,-,-,800,-,552,-,973,1462,-
1001330009,-,-,-,1187,200,202,-,-,902,1
1001330011,465,1077,-,776,-,-,-,-,1068,-
1001330012,-,-,-,882,-,1252,-,-,717,-
1001330086,-,-,-,1237,-,-,-,-,798,-
1001330097,-,-,-,797,-,325,-,-,1021,260
1001330099,336,-,-,683,-,-,-,-,512,-
1001340045,-,-,-,830,-,1,1059,-,857,-
1001340047,-,-,-,1195,-,188,992,-,801,-
1001340048,532,1093,-,773,-,-,-,-,364,-
1001340049,-,-,-,775,-,317,-,-,714,-
1001340118,772,-,-,1020,-,-,-,-,1381,308
1001340124,616,1286,-,1071,161,-,-,-,1335,-
1001340125,-,415,-,1200,-,-,-,-,934,-
1001340126,520,-,-,941,77,-,449,-,481,-
1001360062,-,415,-,751,-,-,-,-,529,-
1001360067,-,-,-,745,284,995,412,-,508,-
1001360068,-,315,-,679,-,-,-,-,543,-
1001360069,-,-,-,512,-,-,412,-,809,160
1001360081,901,451,-,996,-,164,671,-,625,-
1001360089,-,-,600,764,-,533,445,-,1115,72
1001360090,366,-,-,568,-,-,344,569,531,-
1001370006,-,-,-,805,158,305,450,-,484,-
1001370016,-,-,826,750,158,318,455,-,513,-
1001370017,-,-,-,807,-,324,282,-,457,-
