Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001040091,0.0k,28.5k,0.6k,0.4k,0.0k,0.3k,18.3k,56.7k,8.0k,2.7k
1001040096,0.0k,13.3k,0.0k,0.8k,0.4k,0.0k,14.0k,0.0k,7.5k,4.8k
1001040100,7.8k,13.6k,1.0k,7.9k,0.7k,0.0k,13.0k,0.5k,0.2k,0.6k
1001040103,0.2k,24.3k,2.4k,0.6k,1.1k,0.0k,26.8k,4.9k,12.9k,0.0k
1001040111,0.0k,21.6k,0.2k,6.6k,3.7k,0.3k,22.2k,0.0k,0.0k,0.2k
1001040113,0.2k,39.5k,1.6k,3.6k,1.4k,0.0k,23.7k,1.3k,14.2k,1.0k
1001040117,0.0k,16.6k,0.6k,1.9k,0.5k,0.0k,19.6k,0.2k,0.3k,0.4k
1001040123,0.0k,19.8k,0.7k,2.7k,0.3k,0.3k,12.3k,0.4k,4.4k,0.0k
1001040125,0.0k,32.2k,62.2k,1.2k,0.2k,0.0k,12.4k,0.4k,8.4k,1.1k
1001040132,0.0k,16.6k,0.6k,0.9k,0.1k,0.0k,24.2k,0.4k,4.1k,0.6k
1001040140,0.0k,33.5k,1.0k,1.1k,1.2k,0.8k,24.8k,52.9k,0.1k,0.8k
1001040142,0.0k,19.4k,0.4k,7.0k,0.6k,0.0k,16.3k,0.4k,0.0k,0.0k
1001040154,0.0k,13.9k,1.2k,2.2k,12.7k,11.0k,17.4k,0.9k,9.6k,0.8k
1001040161,0.2k,16.1k,0.0k,2.3k,10.6k,0.3k,41.8k,1.6k,3.1k,0.9k
1001040172,0.0k,17.3k,0.4k,0.0k,0.4k,0.0k,23.4k,68.8k,1.8k,0.7k
1001050098,0.0k,10.4k,1.0k,6.7k,0.4k,0.0k,66.3k,0.8k,1.2k,4.1k
1001050114,0.0k,17.5k,0.7k,0.7k,0.7k,0.0k,11.5k,0.0k,0.4k,3.3k
1001050123,0.2k,10.7k,1.0k,0.7k,0.0k,2.5k,19.3k,53.5k,5.1k,0.9k
1001050133,0.0k,8.9k,70.0k,1.2k,2.5k,0.0k,11.3k,0.9k,0.6k,3.9k
1001050144,0.2k,22.1k,2.0k,2.4k,0.0k,0.0k,19.9k,50.6k,0.8k,0.0k
1001050156,0.0k,24.9k,1.5k,2.5k,1.0k,0.0k,12.2k,1.2k,2.2k,2.3k
1001050166,0.7k,15.3k,0.4k,1.4k,4.9k,0.5k,23.6k,1.4k,1.5k,0.3k
1001050175,0.0k,24.4k,0.5k,0.9k,0.5k,0.0k,10.3k,0.0k,0.7k,0.0k
1001050188,0.3k,37.5k,1.1k,3.4k,0.0k,0.2k,18.6k,0.4k,1.4k,0.7k
1001050209,0.0k,23.9k,0.7k,1.0k,1.3k,23.8k,17.6k,97.6k,13.6k,7.2k
1001070005,0.5k,14.9k,0.9k,12.6k,7.1k,0.0k,17.3k,1.0k,4.3k,0.2k
1001070013,0.2k,27.6k,89.7k,2.3k,0.8k,0.1k,18.5k,0.7k,14.9k,8.3k
1001070015,0.0k,17.9k,0.9k,0.0k,0.0k,1.8k,17.7k,0.1k,1.8k,0.6k
1001070017,1.1k,25.5k,44.6k,14.2k,3.3k,0.1k,10.1k,1.1k,0.7k,0.0k
1001070027,0.7k,27.6k,2.1k,5.9k,1.1k,1.3k,41.0k,0.5k,30.5k,1.0k
1001070035,0.2k,17.8k,0.0k,11.7k,2.2k,0.5k,15.7k,2.5k,2.3k,1.0k
1001070036,1.2k,16.0k,2.0k,2.8k,2.6k,0.0k,22.4k,0.0k,6.4k,4.5k
1001070042,0.0k,25.6k,0.2k,1.3k,6.7k,0.0k,29.9k,0.7k,8.3k,9.2k
1001070044,0.0k,23.2k,0.6k,4.9k,0.0k,0.0k,10.8k,38.0k,0.0k,0.5k
1001070051,0.0k,33.7k,1.0k,6.0k,0.5k,0.5k,17.7k,1.3k,4.0k,0.0k
1001070059,0.0k,12.8k,0.3k,13.5k,0.0k,2.0k,27.9k,2.2k,4.7k,2.7k
1001070068,0.2k,37.9k,1.0k,1.9k,0.3k,0.3k,32.4k,83.3k,10.4k,1.1k
1001070069,0.0k,25.3k,1.2k,2.0k,0.5k,0.0k,14.3k,0.3k,1.0k,0.5k
1001070070,0.0k,24.6k,1.6k,16.3k,0.0k,1.9k,12.7k,65.6k,2.2k,3.0k
1001070075,0.0k,17.5k,0.3k,0.0k,2.1k,0.2k,15.6k,0.5k,0.9k,6.7k
1001070081,0.0k,16.7k,0.5k,0.8k,0.4k,9.3k,13.1k,0.0k,3.2k,0.0k
1001070082,2.3k,24.3k,2.0k,5.6k,0.9k,0.0k,27.8k,0.6k,10.3k,4.0k
1001070089,0.0k,11.4k,0.7k,0.9k,0.3k,0.1k,16.3k,0.6k,0.6k,0.3k
1001070100,1.8k,9.5k,0.8k,4.4k,0.0k,0.0k,11.6k,3.0k,5.7k,1.1k
1001080064,0.0k,13.2k,0.0k,0.7k,0.0k,0.7k,28.7k,0.4k,2.5k,0.2k
1001080068,0.0k,31.7k,0.9k,12.9k,0.4k,0.0k,19.8k,51.2k,1.8k,0.0k
1001080081,0.7k,28.7k,1.5k,3.6k,0.7k,0.1k,98.8k,11.6k,1.5k,4.1k
1001080093,1.3k,23.6k,0.0k,2.2k,0.0k,0.1k,47.2k,1.2k,13.3k,0.0k
1001080103,0.0k,23.5k,0.7k,1.1k,3.0k,0.0k,75.3k,60.4k,29.4k,0.1k
1001080179,0.0k,9.7k,18.6k,2.2k,0.0k,0.0k,20.7k,1.4k,0.2k,0.0k
1001080182,0.0k,32.1k,0.2k,1.0k,5.9k,0.0k,15.4k,14.1k,2.0k,3.3k
1001080201,0.0k,10.1k,0.6k,0.0k,0.6k,1.6k,20.3k,0.5k,2.1k,0.4k
1001080211,4.0k,62.3k,2.4k,2.1k,0.7k,0.0k,9.6k,0.3k,0.6k,0.2k
1001080217,0.0k,13.3k,0.8k,3.2k,3.0k,0.0k,10.3k,5.5k,0.4k,7.1k
1001080228,2.2k,20.7k,0.9k,9.5k,0.7k,0.6k,18.8k,1.4k,2.5k,0.2k
1001080232,0.0k,9.0k,0.3k,0.6k,0.0k,0.9k,18.1k,0.5k,7.0k,1.7k
1001090009,4.2k,8.8k,16.1k,0.4k,2.0k,0.2k,19.5k,0.0k,0.8k,0.0k
1001090010,0.1k,12.8k,1.3k,0.5k,1.2k,2.5k,37.0k,3.1k,2.5k,0.3k
1001090016,0.0k,22.7k,0.0k,1.3k,0.3k,0.0k,25.7k,0.5k,0.8k,2.2k
1001090019,0.0k,7.5k,0.5k,0.9k,0.0k,0.8k,8.7k,1.0k,0.7k,0.6k
1001090024,0.2k,16.9k,1.0k,1.0k,0.0k,0.7k,60.9k,1.9k,10.1k,1.3k
1001090032,0.0k,17.8k,0.0k,1.4k,0.1k,3.7k,68.8k,2.4k,1.8k,1.2k
1001090037,0.0k,19.8k,56.6k,0.8k,0.6k,1.2k,11.2k,0.3k,2.4k,0.0k
1001090042,0.0k,79.3k,0.1k,2.0k,0.0k,0.0k,14.0k,0.8k,2.9k,0.6k
