Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001230143,3,4,9,3,7,1,1,4,7,6
1001230150,3,2,4,4,4,8,3,4,3,6
1001230153,1,5,0,3,1,5,5,3,2,2
1001230162,6,4,3,4,6,6,2,5,1,4
1001230164,4,5,3,4,7,2,3,0,1,1
1001230170,5,4,4,3,4,4,2,3,2,3
1001230182,6,3,0,3,3,5,4,1,5,5
1001230193,5,2,2,1,2,4,5,3,2,6
1001230213,0,1,0,0,1,2,1,3,4,4
1001230233,4,2,0,1,2,3,4,2,1,2
1001230235,0,0,2,0,1,4,4,6,4,6
1001230243,2,0,2,1,4,3,5,3,5,3
1001230254,4,2,1,1,2,2,2,2,5,5
1001230270,3,5,3,2,5,8,5,3,4,4
1001240023,5,2,3,9,5,0,1,1,2,1
1001240036,2,6,4,0,7,2,1,2,2,1
1001240046,6,7,1,3,5,1,1,1,1,0
1001240051,2,2,2,1,3,6,4,5,1,6
1001240055,5,2,1,1,1,2,1,3,0,0
1001240075,5,9,8,2,5,3,5,3,0,2
1001240079,5,2,2,1,5,3,6,5,7,5
1001240084,3,3,1,5,1,3,0,1,0,0
1001240089,1,3,3,0,1,4,4,3,4,6
1001240099,0,3,1,2,3,4,4,3,4,4
1001240109,5,2,2,3,3,0,0,0,1,0
1001240111,1,1,3,1,5,5,4,4,3,3
1001240119,2,1,1,1,1,4,2,1,3,3
1001240127,1,2,2,1,3,5,6,5,2,6
1001240128,1,1,2,0,0,1,1,0,0,1
1001240130,6,6,0,0,1,2,6,2,2,3
1001240135,6,5,4,5,5,1,3,0,1,1
1001240141,4,3,3,4,3,1,5,1,3,2
1001240144,5,2,2,4,2,0,2,1,1,1
1001240145,0,1,0,0,0,4,3,5,2,4
1001240148,3,3,6,0,3,2,3,2,2,6
1001240153,4,3,3,3,3,4,4,2,0,2
1001240165,2,2,2,0,1,4,2,4,3,4
1001240173,5,5,3,2,2,4,7,4,3,3
1001250008,0,0,0,1,2,3,3,3,2,4
1001250027,3,3,4,4,6,2,1,3,3,2
1001250040,7,2,7,3,6,3,2,3,2,3
1001250054,3,2,3,3,3,0,0,0,1,2
1001250067,0,0,0,0,2,4,3,2,1,6
1001250069,5,7,3,4,2,0,1,1,2,4
1001250075,2,2,4,4,4,6,2,5,5,7
1001250085,4,3,0,3,4,2,5,3,0,2
1001250093,2,0,1,3,2,0,1,1,1,0
1001250101,1,3,1,2,3,0,0,1,0,1
1001250106,1,1,0,2,3,5,2,2,2,4
1001250171,3,4,1,1,5,4,3,0,2,3
1001250173,6,3,2,2,2,2,3,2,0,2
1001250177,1,2,3,0,3,6,3,2,3,8
1001250185,2,3,4,2,3,1,0,2,0,1
1001250193,3,0,2,0,0,4,2,3,3,5
1001250200,8,5,4,7,4,4,2,5,2,2
1001260017,3,3,0,2,2,7,2,3,3,5
1001260018,4,0,0,0,0,2,2,3,4,2
1001260029,1,0,3,0,1,3,1,2,1,1
1001260036,5,6,6,2,7,4,3,1,2,4
1001260045,7,4,4,4,7,3,2,2,1,4
1001260059,1,0,0,0,0,5,3,4,1,4
1001260071,5,4,4,5,4,4,3,6,2,6
1001260073,1,2,2,2,3,0,1,0,0,0
1001260081,4,4,4,5,6,2,5,2,2,5
1001260089,4,4,3,2,5,0,2,1,1,2
1001260103,1,0,3,1,0,4,2,2,2,1
1001260104,2,4,1,0,2,3,5,5,5,3
1001260105,5,2,5,3,3,0,2,2,1,2
1001260117,1,1,0,0,0,5,3,1,5,2
1001260129,3,1,1,1,1,4,3,2,3,3
1001260130,2,1,0,0,0,1,5,3,2,6
1001270018,0,0,0,0,0,3,3,3,4,4
1001270021,3,3,1,0,0,3,4,1,5,3
1001270027,7,6,4,4,4,5,5,4,1,1
1001270044,2,1,1,3,5,7,4,4,4,3
1001270047,4,2,2,3,3,3,3,4,2,2
1001270048,3,2,1,1,0,4,4,4,3,5
1001270049,3,4,2,3,3,1,3,3,3,0
1001270050,4,2,1,2,5,6,1,2,3,6
1001280047,9,0,4,2,6,1,4,1,1,1
1001280054,3,0,3,0,0,7,4,4,2,4
1001280062,3,2,2,3,4,2,1,0,1,1
1001280071,3,5,4,5,4,1,1,1,2,1
1001280081,4,5,6,4,8,4,7,6,5,4
1001280089,3,2,1,3,4,0,2,0,0,0
1001280102,1,5,1,0,1,5,9,3,1,5
1001280109,3,1,2,1,3,4,5,3,4,4
1001290006,3,2,1,3,3,2,1,1,1,1
1001290011,3,7,4,3,3,2,0,1,3,3
1001290018,4,5,4,5,4,0,3,1,2,2
1001290026,4,1,1,2,3,3,1,2,1,1
1001290040,2,3,3,0,1,5,5,3,4,5
1001290055,3,1,2,0,5,3,2,2,3,4
1001290058,1,7,4,3,7,2,5,2,1,4
1001290063,2,1,3,1,3,6,6,5,4,5
1001290080,3,2,0,1,2,0,1,1,0,1
1001290081,5,5,2,3,2,3,1,0,0,1
1001290082,3,4,1,2,0,8,5,3,5,6
1001290083,6,1,2,0,2,6,5,1,0,2
1001290084,6,2,0,0,2,4,2,4,4,4
1001300011,4,5,1,4,4,2,0,0,0,0
1001300015,5,6,8,4,2,1,1,5,2,1
1001300016,6,2,5,3,4,1,1,1,1,2
1001300036,5,3,1,3,3,3,2,4,1,3
1001310008,1,3,3,3,2,5,5,3,2,1
1001310014,2,1,0,0,1,4,3,1,2,3
