Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001380037,1,3,1,2,5,-,2,-,3,5
1001380038,-,4,3,6,12,2,2,4,5,16
1001380039,1,4,1,2,11,2,3,1,3,6
1001460147,5,4,-,3,2,3,4,2,2,8
1001460156,6,6,3,3,15,6,7,4,-,15
1001460162,2,4,2,1,6,3,4,3,4,4
1001460170,3,7,4,2,8,5,6,4,-,19
1001460176,3,9,5,3,12,1,11,4,1,13
1001470051,2,6,3,2,4,4,6,2,2,6
1001470062,4,2,5,2,4,1,5,3,1,5
1001470080,1,3,4,1,6,3,3,3,2,7
1001470100,2,6,-,-,3,5,3,1,2,6
1001470111,2,5,5,-,13,3,6,4,2,11
1001470139,5,2,2,3,6,7,5,3,2,9
1001470144,2,2,2,2,7,4,5,3,2,8
1001470151,5,7,3,-,11,3,4,3,4,5
1001470159,1,4,3,-,6,3,4,-,1,6
1001470167,2,3,3,2,5,4,4,2,2,6
1001470224,4,6,3,3,15,3,6,1,1,6
1001470236,2,5,4,1,11,5,2,4,4,7
1001470241,2,7,4,3,8,10,7,4,2,11
1001470247,4,8,2,-,9,3,6,2,4,8
1001470253,4,6,2,2,13,1,8,3,-,9
1001480009,3,7,1,3,8,3,3,2,1,7
1001480016,6,7,3,1,10,3,7,7,1,7
1001480021,2,6,3,1,8,2,4,3,2,4
1001480028,5,2,3,3,5,3,1,2,-,6
1001480035,1,10,4,-,10,3,8,3,-,11
1001480063,3,8,5,3,6,5,7,4,1,11
1001480069,2,7,4,4,12,1,7,4,-,11
1001490050,5,5,2,1,7,1,5,4,-,9
1001490060,3,7,3,2,8,3,4,1,1,6
1001490064,7,4,2,-,8,4,6,2,2,5
1001510075,7,4,2,4,9,2,4,4,-,10
1001510083,1,7,2,1,6,1,4,4,-,8
1001510090,7,8,4,1,8,3,7,1,-,17
1001510095,4,4,3,1,7,4,5,3,3,11
1001510098,3,10,3,5,9,5,7,3,2,7
1001510104,6,6,4,3,8,5,9,2,3,20
1001510120,1,4,3,3,4,1,2,2,1,7
1001510125,2,5,3,3,8,2,6,4,5,10
1001510141,3,6,4,1,7,2,4,3,2,6
1001510148,-,4,2,3,4,2,1,3,2,3
1001510200,2,4,2,2,6,3,4,2,5,3
1001510217,2,7,2,4,16,3,5,6,2,7
1001510234,2,5,-,3,7,2,3,2,3,4
1001510247,8,4,6,3,13,3,8,2,3,11
1001510259,12,10,5,2,8,4,5,4,5,13
1001520022,1,4,3,-,6,5,8,8,2,6
1001520025,2,3,3,1,7,3,2,2,1,5
1001520030,4,5,2,1,8,6,7,-,1,10
1001520041,1,4,4,4,8,5,5,3,1,8
1001520050,-,2,2,1,6,1,3,2,-,6
1001520070,3,5,3,4,9,3,8,4,4,5
1001520076,4,4,4,1,10,2,7,5,-,6
1001520083,1,5,2,2,6,2,2,2,2,2
1001520089,3,3,2,4,12,8,10,3,1,19
1001520097,1,4,5,4,8,5,4,3,5,21
1001520101,2,3,1,2,8,2,8,2,3,5
1001520106,4,6,6,1,15,2,5,3,3,2
1001520109,9,9,7,1,15,5,5,4,6,13
1001520119,3,5,8,3,10,1,5,3,3,13
1001520148,3,4,1,1,7,4,4,3,3,11
1001520155,3,8,2,4,12,3,10,5,-,19
1001520160,1,6,2,2,9,4,4,4,1,10
1001520165,6,7,6,1,9,2,5,4,3,9
1001520171,3,7,1,2,5,4,7,4,3,5
1001520253,4,8,5,4,9,1,4,3,4,10
1001520261,2,6,4,2,7,1,3,4,2,6
1001520271,4,5,2,4,7,2,3,4,4,8
1001520279,3,3,2,7,7,7,19,4,3,11
1001530039,9,6,2,5,11,3,14,5,1,8
1001530048,3,6,6,1,9,2,4,4,1,11
1001530055,3,9,7,3,24,1,10,6,-,22
1001530065,3,10,7,4,6,4,5,3,-,10
1001530074,6,6,4,1,11,3,7,3,5,8
1001530078,5,3,4,1,12,2,9,4,-,10
1001530083,4,7,6,2,11,2,6,3,1,7
1001530089,3,3,1,1,6,2,2,3,2,7
1001530099,5,9,2,2,10,5,7,8,1,12
1001530109,4,5,3,3,6,3,9,6,3,13
1001530113,3,5,3,-,9,2,11,6,4,7
1001530148,2,12,1,2,4,1,4,7,-,14
