Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001180122,30.7k,7.5k,15.2k,21.9k,3.8k,20.9k,7.4k,24.0k,28.6k,4.2k
1001180123,15.5k,6.0k,13.8k,18.0k,2.3k,13.4k,8.6k,27.4k,29.9k,4.0k
1001180131,18.8k,14.9k,32.2k,12.7k,4.7k,29.1k,7.5k,18.1k,54.6k,10.7k
1001180142,22.8k,11.1k,21.7k,18.0k,5.0k,11.0k,7.7k,18.7k,14.6k,6.1k
1001180151,13.2k,9.8k,35.6k,19.7k,4.6k,29.2k,11.5k,31.8k,21.2k,6.5k
1001180159,23.2k,11.5k,22.4k,17.2k,3.5k,9.4k,6.0k,8.8k,7.6k,4.9k
1001180169,13.0k,6.6k,21.3k,18.9k,4.8k,4.5k,5.9k,14.0k,8.4k,2.9k
1001180178,8.3k,3.6k,11.2k,9.8k,2.5k,15.5k,6.8k,10.8k,15.6k,2.1k
1001180186,24.7k,10.9k,27.7k,31.5k,4.4k,16.3k,12.4k,15.0k,11.7k,3.4k
1001180197,11.3k,7.7k,11.6k,9.4k,7.2k,26.0k,8.1k,19.0k,19.1k,3.8k
1001190006,24.0k,5.3k,39.4k,35.1k,4.1k,14.3k,9.7k,31.4k,18.7k,3.9k
1001190016,12.1k,12.3k,14.3k,20.8k,3.9k,19.2k,18.1k,24.1k,38.1k,8.5k
1001190025,31.0k,16.8k,31.4k,29.6k,6.4k,14.3k,15.8k,13.6k,22.2k,7.4k
1001190028,23.0k,9.5k,25.7k,26.3k,2.6k,19.7k,12.8k,16.5k,30.7k,6.8k
1001190031,16.5k,7.4k,15.6k,16.8k,3.8k,9.8k,3.4k,8.2k,10.9k,3.0k
1001190039,12.2k,10.6k,34.1k,23.8k,7.6k,22.5k,18.1k,26.8k,37.7k,6.8k
